Wall time,Step,Value
1755193378.0116632,52364,0.06666165590286255
1755193392.305318,52399,0.09533799439668655
1755193502.1475642,52666,0.08486492931842804
1755193626.1324537,52967,0.1240825206041336
1755193673.4500308,53082,0.05417608097195625
1755193744.2372856,53254,0.033472251147031784
1755193895.9205499,53623,0.14547881484031677
1755194068.124584,54041,0.1025201678276062
1755194347.0132992,54458,0.059434305876493454
1755194402.3556092,54592,0.11162775754928589
1755194474.2162094,54766,0.444523423910141
1755194603.732573,55079,0.13908745348453522
1755194632.2543209,55148,0.4604146182537079
1755194723.3295498,55367,0.03441900014877319
1755194777.953936,55499,0.049707233905792236
1755194813.8359392,55586,0.0740211084485054
1755194831.5533926,55629,0.06684590876102448
1755194868.309501,55718,0.09086661040782928
1755194977.212886,55982,0.03517672419548035
1755195104.6565266,56291,0.34458792209625244
1755195183.1437306,56481,0.26991698145866394
1755195478.1996949,56932,0.2400079220533371
1755195489.336945,56959,0.051882240921258926
1755195533.4626777,57066,0.06997208297252655
1755195676.0321882,57412,0.035218071192502975
1755195692.094327,57451,0.033868469297885895
1755195875.8202984,57898,0.025783123448491096
1755195894.6849308,57944,0.023850321769714355
1755195988.4390218,58170,0.07718921452760696
1755196081.9430103,58397,0.16642829775810242
1755196085.2077425,58405,0.1130484864115715
1755196171.8311894,58615,0.034672610461711884
1755196188.26456,58655,0.06886608898639679
1755196234.038306,58766,0.22109907865524292
1755196274.7583117,58865,0.08630821108818054
1755196353.9405463,59057,0.05830417573451996
1755196640.7056384,59485,0.07604901492595673
1755196668.7144122,59553,0.10989952087402344
1755196852.9406319,60001,0.08520465344190598
1755196968.158343,60280,0.6357773542404175
1755197030.4544175,60431,0.08046358823776245
1755197248.2015328,60958,0.13541674613952637
1755197430.0835512,61398,0.06922980397939682
1755197678.7393878,61742,0.0961521714925766
1755197745.8146446,61904,0.04590804874897003
1755197781.4060612,61990,0.06928827613592148
1755197807.205387,62052,0.11957475543022156
1755197927.636531,62344,0.0647394210100174
1755197944.9811273,62386,0.18960782885551453
1755198123.873786,62820,0.0927426666021347
1755198184.850263,62968,0.10999443382024765
1755198432.4835453,63568,0.08097657561302185
1755198454.6825743,63622,0.1250651478767395
1755198481.8072758,63687,0.12136715650558472
1755198571.5533547,63905,0.0542142279446125
1755198757.1165779,64091,0.04413408041000366
1755198925.977108,64499,0.025312982499599457
1755199089.781482,64894,0.06280748546123505
1755199103.73433,64928,0.056326672434806824
1755199267.3331609,65325,0.09722403436899185
1755199305.5300217,65417,0.06260330975055695
1755199317.1349404,65445,0.04386957734823227
1755199415.647706,65684,0.14415064454078674
1755199431.3111577,65722,0.04466978833079338
1755199480.3509607,65841,0.06252633780241013
1755199487.3410392,65858,0.059071134775877
1755199518.3418174,65933,0.0498417392373085
1755199527.9417582,65956,0.2405526340007782
1755199540.7421534,65987,0.08941225707530975
1755199641.08242,66230,0.159871906042099
1755199646.8420527,66244,0.10462489724159241
1755199666.5205657,66292,0.03328252583742142
1755199923.4256704,66652,0.11991962790489197
1755199928.4065235,66664,0.13924162089824677
1755199934.9857845,66680,0.13593432307243347
1755199960.7215815,66742,0.0993424728512764
1755200183.1151412,67281,0.0527983158826828
1755200278.2441344,67511,0.04405069351196289
1755200283.1873915,67523,0.037741243839263916
1755200411.6575024,67834,0.0822976753115654
1755200437.9537745,67898,0.1588890105485916
1755200477.5746157,67994,0.06208372861146927
1755200557.4582891,68188,0.03968769311904907
1755200660.585889,68438,0.08864722400903702
1755200668.0114658,68456,0.11775889247655869
1755200722.155149,68587,0.026480795815587044
1755200735.2986524,68619,0.4133547842502594
1755200820.4812255,68826,0.09115138649940491
1755201029.0556912,69066,0.09059528261423111
1755201098.6371934,69234,0.14432121813297272
1755201192.172957,69460,0.03899148479104042
1755201220.7283094,69529,0.1555861383676529
1755201266.7019925,69640,0.16688604652881622
1755201281.3102894,69675,0.04987752437591553
1755201496.4523623,70195,0.17266200482845306
1755201564.7562165,70360,0.09940160810947418
1755201658.6336703,70588,0.13198713958263397
1755201660.725586,70593,0.13251715898513794
1755201777.0763042,70875,0.05073913186788559
1755201808.4783993,70951,0.22482086718082428
1755201811.358723,70958,0.07112215459346771
1755201862.2069488,71081,0.08625174313783646
1755201894.446351,71159,0.0448867529630661
1755201913.6807518,71206,0.080063596367836
1755201934.299776,71256,0.11179636418819427
1755202223.2363942,71694,0.22497735917568207
1755202469.2771277,72289,0.026766285300254822
1755202577.0053403,72550,0.03392843157052994
1755202814.1216612,73124,0.0695468857884407
1755202847.1377966,73204,0.19071900844573975
1755202862.8102703,73242,0.09124360978603363
1755202949.7006092,73453,0.06657293438911438
1755202995.8760746,73565,0.22708657383918762
1755203108.5056233,73838,0.06475646793842316
1755203247.7845747,73915,0.050071798264980316
1755203250.656657,73922,0.036233074963092804
1755203297.8371944,74036,0.11303485184907913
1755203362.2578926,74192,0.032121602445840836
1755203595.2082598,74756,0.08066754043102264
1755203697.9121385,75005,0.18034249544143677
1755203741.3470254,75110,0.044287897646427155
1755203756.1082387,75146,0.03591366112232208
1755203780.6430268,75205,0.1367264837026596
1755203878.3251498,75442,0.03744550049304962
1755203901.0901773,75497,0.0580502450466156
1755203929.1888347,75565,0.05022091418504715
1755204199.709871,76219,0.07520462572574615
1755204436.672544,76531,0.066773422062397
1755204544.9145308,76793,0.08162416517734528
1755204635.202619,77012,0.0329786092042923
1755204860.7834482,77558,0.20072461664676666
1755204881.8429973,77609,0.214625746011734
1755204963.1670365,77806,0.04021518677473068
1755205022.3927486,77950,0.06331329047679901
1755205079.6300974,78089,0.058462053537368774
1755205137.84642,78229,0.029869679361581802
1755205188.5649056,78352,0.05113091319799423
1755205217.9416537,78423,0.16210803389549255
1755205222.8935513,78435,0.3708648681640625
1755205286.8009968,78590,0.06086667999625206
1755205588.216609,79060,0.07449734210968018
1755205636.6996899,79178,0.011606145650148392
1755205658.1256738,79230,0.058996498584747314
1755205791.353679,79554,0.1890200525522232
1755205918.8398094,79865,0.05214736983180046
1755206167.3934093,80473,0.04089749976992607
1755206175.601932,80493,0.09620440006256104
1755206744.284857,81615,0.11342178285121918
1755206788.394199,81721,0.11572268605232239
1755207101.6206124,82482,0.026311881840229034
1755207211.6535335,82748,0.09137380123138428
1755207388.4294233,83176,0.059029530733823776
1755207449.341835,83324,0.12874439358711243
1755207751.4394412,83795,0.04875156283378601
1755207796.3747187,83904,0.07542936503887177
1755207831.3743117,83989,0.044289201498031616
1755207852.0088592,84039,0.04838425666093826
1755207952.0932515,84281,0.04409952089190483
1755208175.17535,84822,0.05606764554977417
1755208189.9001842,84858,0.056212492287158966
1755208300.8326297,85127,0.02834164910018444
1755208421.6602101,85420,0.06434029340744019
1755208497.6876457,85605,0.2362443208694458
1755208571.6262445,85784,0.0901859849691391
1755208859.6625445,86222,0.05654450133442879
1755208934.191234,86402,0.11761346459388733
1755208942.0877264,86421,0.04914460331201553
1755209039.804622,86658,0.12239344418048859
1755209063.6229212,86716,0.16323432326316833
1755209126.2809312,86867,0.19274795055389404
1755209137.5569568,86894,0.04203224182128906
1755209156.0261223,86939,0.08151227980852127
1755209314.0666788,87321,0.07717500627040863
1755209465.399676,87688,0.04930901527404785
1755209509.3045268,87794,0.2895120680332184
1755209556.796189,87909,0.02113286964595318
1755209634.721585,88097,0.06861817836761475
1755209687.3025303,88224,0.11227001249790192
1755209824.5456433,88557,0.19396841526031494
1755210045.6175177,88832,0.04148711636662483
1755210425.6813028,89753,0.22251421213150024
1755210545.6036422,90044,0.03548978269100189
1755210585.7409213,90141,0.09927308559417725
1755210598.4773648,90172,0.02830638363957405
1755210765.5140662,90577,0.21741414070129395
1755210860.001354,90806,0.49326518177986145
1755210866.5687044,90822,0.039380840957164764
1755210898.5544565,90900,0.020382912829518318
1755210937.1412861,90993,0.06743623316287994
1755211220.65691,91420,0.11924552917480469
1755211351.3277988,91737,0.08812304586172104
1755211397.899122,91850,0.047160983085632324
1755211456.5214972,91993,0.2906075119972229
1755211536.5704134,92187,0.037121474742889404
1755211563.6761928,92253,0.10839240998029709
1755211564.0800393,92254,0.036872588098049164
1755211566.1555297,92259,0.183020681142807
1755211569.026713,92266,0.03454417362809181
1755211769.3343222,92751,0.08186457306146622
1755211799.1043084,92823,0.1355341076850891
1755212018.5746782,93355,0.10008692741394043
1755212274.9946125,93715,0.021775461733341217
1755212293.4154117,93759,0.12724266946315765
1755212296.7790291,93767,0.02668449655175209
1755212395.2090676,94005,0.10765308886766434
1755212398.533066,94013,0.07716988027095795
1755212461.1596797,94165,0.08595959097146988
1755212587.7008235,94471,0.5120154619216919
1755212754.1002371,94873,0.058027803897857666
1755212841.204193,95084,0.04678564518690109
1755212904.3890097,95237,0.12017275393009186
1755213090.5860062,95688,0.11795691400766373
1755213127.782638,95778,0.029816139489412308
1755213388.1252053,96148,0.04674731194972992
1755213692.5646877,96883,0.14491309225559235
1755213746.8043675,97014,0.07459007203578949
1755214113.319462,97901,0.04471857100725174
1755214528.0004375,98645,0.059952106326818466
1755214695.9979012,99051,0.14353317022323608
1755214703.0415862,99068,0.013516617938876152
1755214726.1637564,99124,0.029560426250100136
1755214815.8239872,99341,0.06098438799381256
1755214848.42608,99420,0.16546092927455902
1755215186.41417,100240,0.09465258568525314
1755215235.413603,100359,0.1624217927455902
1755215265.1970012,100431,0.04138803854584694
1755215359.0755131,100658,0.09012426435947418
1755215416.0048807,100796,0.05854228883981705
1755215472.8822033,100934,0.02205383963882923
1755215650.213433,101100,0.439736932516098
1755215681.8488572,101175,0.05986133962869644
1755215739.8461528,101315,0.13527819514274597
1755215816.7939074,101501,0.06198907643556595
1755215874.8335557,101642,0.17797057330608368
1755216089.3122566,102161,0.020600685849785805
1755216091.355552,102166,0.10714449733495712
1755216124.7155333,102247,0.06447195261716843
1755216232.6432781,102509,0.02412223070859909
1755216354.8873672,102806,0.039139602333307266
1755216415.5111704,102953,0.027526693418622017
1755216532.3485572,103236,0.01848575472831726
1755216709.555231,103405,0.18618670105934143
1755216752.242907,103508,0.16241726279258728
1755216839.8374891,103720,0.03260411322116852
1755216921.1655867,103917,0.1038702055811882
1755217095.2653222,104340,0.08376535773277283
1755217098.1311352,104347,0.055307842791080475
1755217125.2657974,104413,0.030563505366444588
1755217145.62129,104462,0.16414016485214233
1755217354.2806225,104967,0.04022519290447235
1755217399.5863936,105077,0.1111706793308258
1755217490.6657653,105298,0.06726522743701935
1755217583.7520697,105524,0.14246433973312378
1755217613.5791805,105596,0.12977275252342224
1755217620.5967362,105613,0.10859353840351105
1755217665.7449596,105722,0.039763644337654114
1755217697.2594419,105798,0.10328106582164764
1755217975.4371717,106210,0.020542288199067116
1755218029.5752854,106341,0.11748231947422028
1755218038.6476688,106363,0.010272253304719925
1755218087.5147219,106481,0.087166428565979
1755218261.5069425,106901,0.09858615696430206
1755218288.8727398,106967,0.07935246080160141
1755218329.622353,107066,0.017915287986397743
1755218334.125332,107077,0.0411827489733696
1755218350.1720488,107116,0.03738190606236458
1755218423.145161,107292,0.047640711069107056
1755218560.534157,107625,0.02700185216963291
1755218625.5399992,107782,0.07952786982059479
1755218649.5835333,107840,0.06096060201525688
1755218661.1803052,107868,0.40434157848358154
1755218695.9155028,107952,0.031754232943058014
1755219294.6043067,109140,0.06785281002521515
1755219320.9115682,109204,0.04854951053857803
1755219443.0124261,109499,0.08585061877965927
1755219614.732206,109914,0.04496704414486885
1755219661.1218297,110026,0.05581573396921158
1755219670.0812888,110048,0.0319848470389843
1755219817.5958736,110404,0.0840090960264206
1755219857.2349885,110500,0.10566314309835434
1755220158.7243211,110971,0.04982295632362366
1755220176.1224873,111013,0.12690134346485138
1755220280.0416377,111265,0.08417806029319763
1755220299.8413036,111313,0.07280751317739487
1755220312.2446134,111343,0.1283060908317566
1755220422.3357227,111608,0.07897616922855377
1755220569.5485451,111963,0.05355924740433693
1755220720.5387003,112328,0.13058239221572876
1755220759.6862483,112423,0.05135563760995865
1755220770.0005662,112448,0.04565895348787308
1755220804.635433,112532,0.12584052979946136
1755220810.8440006,112547,0.046069372445344925
1755220854.4768338,112653,0.03072335571050644
1755220854.885719,112654,0.04567746818065643
1755220976.6005967,112949,0.1067076176404953
1755221292.9143384,113455,0.12502682209014893
1755221580.909146,114153,0.15760283172130585
1755221601.89186,114204,0.02080201357603073
1755221667.355674,114363,0.05681373178958893
1755221671.4726923,114373,0.41250211000442505
1755221755.9737353,114578,0.20314626395702362
1755221835.096295,114769,0.013618260622024536
1755221857.443749,114823,0.01578204333782196
1755221863.9922595,114839,0.08475501835346222
1755222078.4098408,115358,0.02167513780295849
1755222080.070407,115362,0.054025761783123016
1755222106.9433832,115427,0.13860586285591125
1755222192.505162,115634,0.13744644820690155
1755222204.1661665,115662,0.02773611806333065
1755222516.9352794,116158,0.14120391011238098
1755222517.342969,116159,0.07604224979877472
1755222556.5606604,116254,0.07241956144571304
1755222619.0506625,116406,0.6452406644821167
1755222696.4215186,116594,0.34873461723327637
1755222698.0530636,116598,0.043315738439559937
1755222928.23728,117157,0.017279136925935745
1755222968.5465782,117255,0.07710571587085724
1755223178.0687253,117764,0.017370527610182762
1755223546.233003,118399,0.015461253933608532
1755223618.7642164,118575,0.03772149607539177
1755223650.4812946,118652,0.010518878698348999
1755223804.3173,119025,0.047162510454654694
1755223877.5331142,119203,0.0965508297085762
1755224003.5746028,119508,0.047504015266895294
1755224322.1803286,120278,0.028541788458824158
1755224349.8200507,120345,0.05122402310371399
1755224418.9174697,120512,0.03391198441386223
1755224714.8569586,120969,0.02951638586819172
1755224725.0817204,120994,0.06246781349182129
1755224780.7798166,121129,0.16361352801322937
1755224963.7806845,121571,0.04902992397546768
1755225001.730055,121663,0.14444366097450256
1755225131.9362319,121979,0.10231886804103851
1755225331.7704678,122463,0.18394674360752106
1755225384.386343,122591,0.0633455440402031
1755225407.0646539,122646,0.05760592967271805
1755225513.950497,122905,0.0481988824903965
1755225777.3065224,123282,0.10357372462749481
1755225848.3972867,123454,0.07669797539710999
1755226063.2055175,123974,0.1396545171737671
1755226134.859009,124147,0.022128524258732796
1755226148.3278575,124180,0.07480630278587341
1755226322.447281,124600,0.043273936957120895
1755226529.4661136,125084,0.023083696141839027
1755226540.2340138,125110,0.0509890615940094
1755226690.373113,125464,0.09095868468284607
1755226940.7067804,125793,0.03177881985902786
1755227037.8477995,126027,0.17380103468894958
1755227084.8690765,126139,0.04083917289972305
1755227323.885771,126716,0.15729202330112457
1755227383.2597358,126859,0.15732716023921967
1755227440.1025531,126996,0.09197218716144562
1755227622.843619,127437,0.03236740827560425
1755227695.2841694,127611,0.03455483168363571
1755228149.6939304,128450,0.07448750734329224
1755228161.8542082,128479,0.09924686700105667
1755228238.0448897,128664,0.034393515437841415
1755228258.3707535,128712,0.08947806060314178
1755228291.9547703,128793,0.03266676142811775
1755228345.022052,128922,0.07520143687725067
1755228494.3791342,129285,0.22359827160835266
1755228502.6457,129305,0.04380245506763458
1755228504.28507,129309,0.17726251482963562
1755228513.0045416,129330,0.2670062780380249
1755228591.8620698,129521,0.26126256585121155
1755228646.845736,129654,0.03767221421003342
1755228743.2934115,129888,0.04010917246341705
1755228914.1645014,130302,0.031897805631160736
1755229147.5671854,130609,0.06120908632874489
1755229162.48887,130645,0.04414825886487961
1755229172.9269288,130670,0.03672797977924347
1755229310.3029373,131002,0.04730311036109924
1755229382.904724,131178,0.11975342780351639
1755229395.7264514,131209,0.08634084463119507
1755229540.015336,131556,0.026352165266871452
1755229692.375802,131924,0.1261797845363617
1755229725.6820319,132004,0.059438347816467285
1755229768.3399813,132107,0.021029863506555557
1755229790.7969317,132161,0.07781942188739777
1755229994.608385,132653,0.2303234338760376
